Month,Day,Time,Entrances
Mar,Thursday,11:30-11:45AM,25
Mar,Thursday,11:45-11:59AM,39
Mar,Thursday,12:00-12:15PM,45
Mar,Thursday,12:15-12:30PM,52
Mar,Thursday,12:30-12:45PM,39
Mar,Thursday,12:45-12:59PM,27
Mar,Thursday,01:00-01:15PM,29
Mar,Thursday,01:15-01:30PM,24
Mar,Thursday,01:30-01:45PM,26
Mar,Thursday,01:45-01:59PM,44
Mar,Thursday,02:00-02:15PM,44
Mar,Thursday,02:15-02:30PM,48
Mar,Thursday,02:30-02:45PM,43
Mar,Thursday,02:45-02:59PM,24
Mar,Thursday,03:00-03:15PM,38
Mar,Thursday,03:15-03:30PM,44
Mar,Thursday,03:30-03:45PM,43
Mar,Thursday,03:45-03:59PM,43
Mar,Thursday,04:00-04:15PM,24
Mar,Thursday,04:15-04:30PM,35
Mar,Thursday,04:30-04:45PM,30
Mar,Thursday,04:45-04:59PM,49
Mar,Thursday,05:00-05:15PM,56
Mar,Thursday,05:15-05:30PM,55
Mar,Thursday,05:30-05:45PM,60
Mar,Thursday,05:45-05:59PM,37
Mar,Thursday,06:00-06:15PM,53
Mar,Thursday,06:15-06:30PM,41
Mar,Thursday,06:30-06:45PM,57
Mar,Thursday,06:45-06:59PM,41
Mar,Thursday,07:00-07:15PM,54
Mar,Thursday,07:15-07:30PM,55
Mar,Thursday,07:30-07:45PM,69
Mar,Thursday,07:45-07:59PM,81
Mar,Thursday,08:00-08:15PM,53
Mar,Thursday,08:15-08:30PM,67
Mar,Thursday,08:30-08:45PM,44
Mar,Thursday,08:45-08:59PM,61
Mar,Thursday,09:00-09:15PM,62
Mar,Thursday,09:15-09:30PM,75
Mar,Thursday,09:30-09:45PM,48
Mar,Thursday,09:45-09:59PM,54
Mar,Thursday,10:00-10:15PM,30
Mar,Thursday,10:15-10:30PM,32
Mar,Thursday,10:30-10:45PM,36
Mar,Thursday,10:45-10:59PM,24
Mar,Thursday,11:00-11:15PM,18
Mar,Thursday,11:15-11:30PM,15
Mar,Friday,05:45-05:59AM,6
Mar,Friday,06:00-06:15AM,33
Mar,Friday,06:15-06:30AM,17
Mar,Friday,06:30-06:45AM,8
Mar,Friday,06:45-06:59AM,9
Mar,Friday,07:00-07:15AM,12
Mar,Friday,07:15-07:30AM,9
Mar,Friday,07:30-07:45AM,9
Mar,Friday,07:45-07:59AM,12
Mar,Friday,08:00-08:15AM,16
Mar,Friday,08:15-08:30AM,8
Mar,Friday,08:30-08:45AM,12
Mar,Friday,08:45-08:59AM,14
Mar,Friday,09:00-09:15AM,22
Mar,Friday,09:15-09:30AM,9
Mar,Friday,09:30-09:45AM,10
Mar,Friday,09:45-09:59AM,12
Mar,Friday,10:00-10:15AM,17
Mar,Friday,10:15-10:30AM,5
Mar,Friday,10:30-10:45AM,13
Mar,Friday,10:45-10:59AM,28
Mar,Friday,11:00-11:15AM,31
Mar,Friday,11:15-11:30AM,32
Mar,Friday,11:30-11:45AM,15
Mar,Friday,11:45-11:59AM,44
Mar,Friday,12:00-12:15PM,41
Mar,Friday,12:15-12:30PM,39
Mar,Friday,12:30-12:45PM,52
Mar,Friday,12:45-12:59PM,41
Mar,Friday,01:00-01:15PM,39
Mar,Friday,01:15-01:30PM,38
Mar,Friday,01:30-01:45PM,32
Mar,Friday,01:45-01:59PM,26
Mar,Friday,02:00-02:15PM,34
Mar,Friday,02:15-02:30PM,44
Mar,Friday,02:30-02:45PM,22
Mar,Friday,02:45-02:59PM,32
Mar,Friday,03:00-03:15PM,45
Mar,Friday,03:15-03:30PM,33
Mar,Friday,03:30-03:45PM,32
Mar,Friday,03:45-03:59PM,29
Mar,Friday,04:00-04:15PM,47
Mar,Friday,04:15-04:30PM,36
Mar,Friday,04:30-04:45PM,34
Mar,Friday,04:45-04:59PM,33
Mar,Friday,05:00-05:15PM,44
Mar,Friday,05:15-05:30PM,40
Mar,Friday,05:30-05:45PM,61
Mar,Friday,05:45-05:59PM,57
Mar,Friday,06:00-06:15PM,37
Mar,Friday,06:15-06:30PM,36
Mar,Friday,06:30-06:45PM,33
Mar,Friday,06:45-06:59PM,47
Mar,Friday,07:00-07:15PM,51
Mar,Friday,07:15-07:30PM,59
Mar,Friday,07:30-07:45PM,45
Mar,Friday,07:45-07:59PM,37
Mar,Friday,08:00-08:15PM,44
Mar,Friday,08:15-08:30PM,45
Mar,Friday,08:30-08:45PM,20
Mar,Friday,08:45-08:59PM,26
Mar,Friday,09:00-09:15PM,25
Mar,Friday,09:15-09:30PM,30
Mar,Friday,09:30-09:45PM,7
Mar,Friday,09:45-09:59PM,1
Mar,Saturday,09:30-09:45AM,1
Mar,Saturday,10:00-10:15AM,38
Mar,Saturday,10:15-10:30AM,24
Mar,Saturday,10:30-10:45AM,30
Mar,Saturday,10:45-10:59AM,41
Mar,Saturday,11:00-11:15AM,58
Mar,Saturday,11:15-11:30AM,55
Mar,Saturday,11:30-11:45AM,60
Mar,Saturday,11:45-11:59AM,32
Mar,Saturday,12:00-12:15PM,45
Mar,Saturday,12:15-12:30PM,22
Mar,Saturday,12:30-12:45PM,34
Mar,Saturday,12:45-12:59PM,29
Mar,Saturday,01:00-01:15PM,44
Mar,Saturday,01:15-01:30PM,32
Mar,Saturday,01:30-01:45PM,31
Mar,Saturday,01:45-01:59PM,46
Mar,Saturday,02:00-02:15PM,26
Mar,Saturday,02:15-02:30PM,29
Mar,Saturday,02:30-02:45PM,25
Mar,Saturday,02:45-02:59PM,34
Mar,Saturday,03:00-03:15PM,34
Mar,Saturday,03:15-03:30PM,43
Mar,Saturday,03:30-03:45PM,42
Mar,Saturday,03:45-03:59PM,40
Mar,Saturday,04:00-04:15PM,25
Mar,Saturday,04:15-04:30PM,18
Mar,Saturday,04:30-04:45PM,35
Mar,Saturday,04:45-04:59PM,30
Mar,Saturday,05:00-05:15PM,37
Mar,Saturday,05:15-05:30PM,31
Mar,Saturday,05:30-05:45PM,35
Mar,Saturday,05:45-05:59PM,35
Mar,Saturday,06:00-06:15PM,33
Mar,Saturday,06:15-06:30PM,24
Mar,Saturday,06:30-06:45PM,12
Mar,Saturday,06:45-06:59PM,1
Mar,Sunday,11:45-11:59AM,20
Mar,Sunday,12:00-12:15PM,29
Mar,Sunday,12:15-12:30PM,35
Mar,Sunday,12:30-12:45PM,31
Mar,Sunday,12:45-12:59PM,30
Mar,Sunday,01:00-01:15PM,14
Mar,Sunday,01:15-01:30PM,24
Mar,Sunday,01:30-01:45PM,25
Mar,Sunday,01:45-01:59PM,23
Mar,Sunday,02:00-02:15PM,30
Mar,Sunday,02:15-02:30PM,31
Mar,Sunday,02:30-02:45PM,14
Mar,Sunday,02:45-02:59PM,17
Mar,Sunday,03:00-03:15PM,17
Mar,Sunday,03:15-03:30PM,21
Mar,Sunday,03:30-03:45PM,22
Mar,Sunday,03:45-03:59PM,30
Mar,Sunday,04:00-04:15PM,33
Mar,Sunday,04:15-04:30PM,27
Mar,Sunday,04:30-04:45PM,18
Mar,Sunday,04:45-04:59PM,45
Mar,Sunday,05:00-05:15PM,24
Mar,Sunday,05:15-05:30PM,31
Mar,Sunday,05:30-05:45PM,26
Mar,Sunday,05:45-05:59PM,29
Mar,Sunday,06:00-06:15PM,24
Mar,Sunday,06:15-06:30PM,31
Mar,Sunday,06:30-06:45PM,34
Mar,Sunday,06:45-06:59PM,51
Mar,Sunday,07:00-07:15PM,43
Mar,Sunday,07:15-07:30PM,19
Mar,Sunday,08:00-08:15PM,5
Mar,Sunday,08:15-08:30PM,20
Mar,Sunday,08:30-08:45PM,33
Mar,Sunday,08:45-08:59PM,23
Mar,Sunday,09:00-09:15PM,24
Mar,Sunday,09:15-09:30PM,17
Mar,Sunday,09:30-09:45PM,32
Mar,Sunday,09:45-09:59PM,16
Mar,Sunday,10:00-10:15PM,11
Mar,Sunday,10:15-10:30PM,12
Mar,Sunday,10:30-10:45PM,35
Mar,Sunday,10:45-10:59PM,11
Mar,Sunday,11:00-11:15PM,11
Mar,Sunday,11:15-11:30PM,4
Mar,Sunday,11:30-11:45PM,3
Mar,Monday,05:45-05:59AM,6
Mar,Monday,06:00-06:15AM,47
Mar,Monday,06:15-06:30AM,24
Mar,Monday,06:30-06:45AM,20
Mar,Monday,06:45-06:59AM,15
Mar,Monday,07:00-07:15AM,14
Mar,Monday,07:15-07:30AM,8
Mar,Monday,07:30-07:45AM,13
Mar,Monday,07:45-07:59AM,10
Mar,Monday,08:00-08:15AM,20
Mar,Monday,08:15-08:30AM,18
Mar,Monday,08:30-08:45AM,20
Mar,Monday,08:45-08:59AM,15
Mar,Monday,09:00-09:15AM,20
Mar,Monday,09:15-09:30AM,12
Mar,Monday,09:30-09:45AM,21
Mar,Monday,09:45-09:59AM,21
Mar,Monday,10:00-10:15AM,24
Mar,Monday,10:15-10:30AM,23
Mar,Monday,10:30-10:45AM,15
Mar,Monday,10:45-10:59AM,40
Mar,Monday,11:00-11:15AM,46
Mar,Monday,11:15-11:30AM,44
Mar,Monday,11:30-11:45AM,20
Mar,Monday,11:45-11:59AM,59
Mar,Monday,12:00-12:15PM,80
Mar,Monday,12:15-12:30PM,41
Mar,Monday,12:30-12:45PM,31
Mar,Monday,12:45-12:59PM,45
Mar,Monday,01:00-01:15PM,32
Mar,Monday,01:15-01:30PM,39
Mar,Monday,01:30-01:45PM,25
Mar,Monday,01:45-01:59PM,36
Mar,Monday,02:00-02:15PM,33
Mar,Monday,02:15-02:30PM,32
Mar,Monday,02:30-02:45PM,50
Mar,Monday,02:45-02:59PM,45
Mar,Monday,03:00-03:15PM,44
Mar,Monday,03:15-03:30PM,53
Mar,Monday,03:30-03:45PM,65
Mar,Monday,03:45-03:59PM,32
Mar,Monday,04:00-04:15PM,49
Mar,Monday,04:15-04:30PM,38
Mar,Monday,04:30-04:45PM,56
Mar,Monday,04:45-04:59PM,49
Mar,Monday,05:00-05:15PM,98
Mar,Monday,05:15-05:30PM,80
Mar,Monday,05:30-05:45PM,70
Mar,Monday,05:45-05:59PM,51
Mar,Monday,06:00-06:15PM,65
Mar,Monday,06:15-06:30PM,78
Mar,Monday,06:30-06:45PM,80
Mar,Monday,06:45-06:59PM,61
Mar,Monday,07:00-07:15PM,52
Mar,Monday,07:15-07:30PM,40
Mar,Monday,07:30-07:45PM,63
Mar,Monday,07:45-07:59PM,66
Mar,Monday,08:00-08:15PM,74
Mar,Monday,08:15-08:30PM,59
Mar,Monday,08:30-08:45PM,66
Mar,Monday,08:45-08:59PM,63
Mar,Monday,09:00-09:15PM,70
Mar,Monday,09:15-09:30PM,67
Mar,Monday,09:30-09:45PM,76
Mar,Monday,09:45-09:59PM,53
Mar,Monday,10:00-10:15PM,58
Mar,Monday,10:15-10:30PM,37
Mar,Monday,10:30-10:45PM,34
Mar,Monday,10:45-10:59PM,31
Mar,Monday,11:00-11:15PM,21
Mar,Monday,11:15-11:30PM,17
Mar,Tuesday,06:00-06:15AM,47
Mar,Tuesday,06:15-06:30AM,22
Mar,Tuesday,06:30-06:45AM,24
Mar,Tuesday,06:45-06:59AM,9
Mar,Tuesday,07:00-07:15AM,25
Mar,Tuesday,07:15-07:30AM,16
Mar,Tuesday,07:30-07:45AM,20
Mar,Tuesday,07:45-07:59AM,27
Mar,Tuesday,08:00-08:15AM,24
Mar,Tuesday,08:15-08:30AM,19
Mar,Tuesday,08:30-08:45AM,14
Mar,Tuesday,08:45-08:59AM,24
Mar,Tuesday,09:00-09:15AM,25
Mar,Tuesday,09:15-09:30AM,32
Mar,Tuesday,09:30-09:45AM,34
Mar,Tuesday,09:45-09:59AM,16
Mar,Tuesday,10:00-10:15AM,21
Mar,Tuesday,10:15-10:30AM,18
Mar,Tuesday,10:30-10:45AM,28
Mar,Tuesday,10:45-10:59AM,55
Mar,Tuesday,11:00-11:15AM,53
Mar,Tuesday,11:15-11:30AM,32
Mar,Tuesday,11:30-11:45AM,21
Mar,Tuesday,11:45-11:59AM,35
Mar,Tuesday,12:00-12:15PM,48
Mar,Tuesday,12:15-12:30PM,59
Mar,Tuesday,12:30-12:45PM,50
Mar,Tuesday,12:45-12:59PM,30
Mar,Tuesday,01:00-01:15PM,28
Mar,Tuesday,01:15-01:30PM,26
Mar,Tuesday,01:30-01:45PM,34
Mar,Tuesday,01:45-01:59PM,52
Mar,Tuesday,02:00-02:15PM,49
Mar,Tuesday,02:15-02:30PM,52
Mar,Tuesday,02:30-02:45PM,53
Mar,Tuesday,02:45-02:59PM,32
Mar,Tuesday,03:00-03:15PM,38
Mar,Tuesday,03:15-03:30PM,53
Mar,Tuesday,03:30-03:45PM,57
Mar,Tuesday,03:45-03:59PM,45
Mar,Tuesday,04:00-04:15PM,48
Mar,Tuesday,04:15-04:30PM,41
Mar,Tuesday,04:30-04:45PM,47
Mar,Tuesday,04:45-04:59PM,50
Mar,Tuesday,05:00-05:15PM,72
Mar,Tuesday,05:15-05:30PM,65
Mar,Tuesday,05:30-05:45PM,44
Mar,Tuesday,05:45-05:59PM,53
Mar,Tuesday,06:00-06:15PM,59
Mar,Tuesday,06:15-06:30PM,62
Mar,Tuesday,06:30-06:45PM,50
Mar,Tuesday,06:45-06:59PM,67
Mar,Tuesday,07:00-07:15PM,68
Mar,Tuesday,07:15-07:30PM,66
Mar,Tuesday,07:30-07:45PM,47
Mar,Tuesday,07:45-07:59PM,61
Mar,Tuesday,08:00-08:15PM,59
Mar,Tuesday,08:15-08:30PM,49
Mar,Tuesday,08:30-08:45PM,63
Mar,Tuesday,08:45-08:59PM,51
Mar,Tuesday,09:00-09:15PM,66
Mar,Tuesday,09:15-09:30PM,64
Mar,Tuesday,09:30-09:45PM,76
Mar,Tuesday,09:45-09:59PM,54
Mar,Tuesday,10:00-10:15PM,46
Mar,Tuesday,10:15-10:30PM,35
Mar,Tuesday,10:30-10:45PM,52
Mar,Tuesday,10:45-10:59PM,24
Mar,Tuesday,11:00-11:15PM,16
Mar,Tuesday,11:15-11:30PM,7
Mar,Tuesday,11:30-11:45PM,3
Mar,Wednesday,05:45-05:59AM,3
Mar,Wednesday,06:00-06:15AM,84
Mar,Wednesday,06:15-06:30AM,19
Mar,Wednesday,06:30-06:45AM,9
Mar,Wednesday,06:45-06:59AM,14
Mar,Wednesday,07:00-07:15AM,15
Mar,Wednesday,07:15-07:30AM,13
Mar,Wednesday,07:30-07:45AM,14
Mar,Wednesday,07:45-07:59AM,21
Mar,Wednesday,08:00-08:15AM,10
Mar,Wednesday,08:15-08:30AM,20
Mar,Wednesday,08:30-08:45AM,15
Mar,Wednesday,08:45-08:59AM,30
Mar,Wednesday,09:00-09:15AM,24
Mar,Wednesday,09:15-09:30AM,17
Mar,Wednesday,09:30-09:45AM,16
Mar,Wednesday,09:45-09:59AM,22
Mar,Wednesday,10:00-10:15AM,33
Mar,Wednesday,10:15-10:30AM,24
Mar,Wednesday,10:30-10:45AM,15
Mar,Wednesday,10:45-10:59AM,33
Mar,Wednesday,11:00-11:15AM,45
Mar,Wednesday,11:15-11:30AM,45
Mar,Wednesday,11:30-11:45AM,24
Mar,Wednesday,11:45-11:59AM,41
Mar,Wednesday,12:00-12:15PM,70
Mar,Wednesday,12:15-12:30PM,59
Mar,Wednesday,12:30-12:45PM,34
Mar,Wednesday,12:45-12:59PM,48
Mar,Wednesday,01:00-01:15PM,38
Mar,Wednesday,01:15-01:30PM,37
Mar,Wednesday,01:30-01:45PM,28
Mar,Wednesday,01:45-01:59PM,49
Mar,Wednesday,02:00-02:15PM,52
Mar,Wednesday,02:15-02:30PM,34
Mar,Wednesday,02:30-02:45PM,28
Mar,Wednesday,02:45-02:59PM,37
Mar,Wednesday,03:00-03:15PM,42
Mar,Wednesday,03:15-03:30PM,54
Mar,Wednesday,03:30-03:45PM,68
Mar,Wednesday,03:45-03:59PM,54
Mar,Wednesday,04:00-04:15PM,49
Mar,Wednesday,04:15-04:30PM,41
Mar,Wednesday,04:30-04:45PM,53
Mar,Wednesday,04:45-04:59PM,64
Mar,Wednesday,05:00-05:15PM,59
Mar,Wednesday,05:15-05:30PM,78
Mar,Wednesday,05:30-05:45PM,50
Mar,Wednesday,05:45-05:59PM,42
Mar,Wednesday,06:00-06:15PM,53
Mar,Wednesday,06:15-06:30PM,58
Mar,Wednesday,06:30-06:45PM,63
Mar,Wednesday,06:45-06:59PM,62
Mar,Wednesday,07:00-07:15PM,38
Mar,Wednesday,07:15-07:30PM,52
Mar,Wednesday,07:30-07:45PM,64
Mar,Wednesday,07:45-07:59PM,57
Mar,Wednesday,08:00-08:15PM,56
Mar,Wednesday,08:15-08:30PM,64
Mar,Wednesday,08:30-08:45PM,65
Mar,Wednesday,08:45-08:59PM,47
Mar,Wednesday,09:00-09:15PM,57
Mar,Wednesday,09:15-09:30PM,58
Mar,Wednesday,09:30-09:45PM,33
Mar,Wednesday,09:45-09:59PM,46
Mar,Wednesday,10:00-10:15PM,39
Mar,Wednesday,10:15-10:30PM,29
Mar,Wednesday,10:30-10:45PM,40
Mar,Wednesday,10:45-10:59PM,35
Mar,Wednesday,11:00-11:15PM,15
Mar,Wednesday,11:15-11:30PM,10
Mar,Wednesday,11:30-11:45PM,4
Mar,Thursday,06:00-06:15AM,40
Mar,Thursday,06:15-06:30AM,12
Mar,Thursday,06:30-06:45AM,16
Mar,Thursday,06:45-06:59AM,7
Mar,Thursday,07:00-07:15AM,9
Mar,Thursday,07:15-07:30AM,10
Mar,Thursday,07:30-07:45AM,11
Mar,Thursday,07:45-07:59AM,15
Mar,Thursday,08:00-08:15AM,12
Mar,Thursday,08:15-08:30AM,21
Mar,Thursday,08:30-08:45AM,13
Mar,Thursday,08:45-08:59AM,24
Mar,Thursday,09:00-09:15AM,26
Mar,Thursday,09:15-09:30AM,26
Mar,Thursday,09:30-09:45AM,10
Mar,Thursday,09:45-09:59AM,20
Mar,Thursday,10:00-10:15AM,30
Mar,Thursday,10:15-10:30AM,32
Mar,Thursday,10:30-10:45AM,26
Mar,Thursday,10:45-10:59AM,50
Mar,Thursday,11:00-11:15AM,35
Mar,Thursday,11:15-11:30AM,19
Mar,Thursday,11:30-11:45AM,32
Mar,Thursday,11:45-11:59AM,27
Mar,Thursday,12:00-12:15PM,41
Mar,Thursday,12:15-12:30PM,54
Mar,Thursday,12:30-12:45PM,51
Mar,Thursday,12:45-12:59PM,19
Mar,Thursday,01:00-01:15PM,33
Mar,Thursday,01:15-01:30PM,37
Mar,Thursday,01:30-01:45PM,27
Mar,Thursday,01:45-01:59PM,44
Mar,Thursday,02:00-02:15PM,43
Mar,Thursday,02:15-02:30PM,39
Mar,Thursday,02:30-02:45PM,30
Mar,Thursday,02:45-02:59PM,27
Mar,Thursday,03:00-03:15PM,39
Mar,Thursday,03:15-03:30PM,49
Mar,Thursday,03:30-03:45PM,52
Mar,Thursday,03:45-03:59PM,39
Mar,Thursday,04:00-04:15PM,43
Mar,Thursday,04:15-04:30PM,43
Mar,Thursday,04:30-04:45PM,49
Mar,Thursday,04:45-04:59PM,55
Mar,Thursday,05:00-05:15PM,52
Mar,Thursday,05:15-05:30PM,78
Mar,Thursday,05:30-05:45PM,48
Mar,Thursday,05:45-05:59PM,36
Mar,Thursday,06:00-06:15PM,41
Mar,Thursday,06:15-06:30PM,47
Mar,Thursday,06:30-06:45PM,59
Mar,Thursday,06:45-06:59PM,51
Mar,Thursday,07:00-07:15PM,35
Mar,Thursday,07:15-07:30PM,48
Mar,Thursday,07:30-07:45PM,45
Mar,Thursday,07:45-07:59PM,76
Mar,Thursday,08:00-08:15PM,42
Mar,Thursday,08:15-08:30PM,68
Mar,Thursday,08:30-08:45PM,55
Mar,Thursday,08:45-08:59PM,42
Mar,Thursday,09:00-09:15PM,44
Mar,Thursday,09:15-09:30PM,61
Mar,Thursday,09:30-09:45PM,46
Mar,Thursday,09:45-09:59PM,38
Mar,Thursday,10:00-10:15PM,38
Mar,Thursday,10:15-10:30PM,53
Mar,Thursday,10:30-10:45PM,28
Mar,Thursday,10:45-10:59PM,16
Mar,Thursday,11:00-11:15PM,10
Mar,Thursday,11:15-11:30PM,11
Mar,Thursday,11:30-11:45PM,4
Mar,Friday,05:45-05:59AM,5
Mar,Friday,06:00-06:15AM,33
Mar,Friday,06:15-06:30AM,14
Mar,Friday,06:30-06:45AM,10
Mar,Friday,06:45-06:59AM,10
Mar,Friday,07:00-07:15AM,5
Mar,Friday,07:15-07:30AM,22
Mar,Friday,07:30-07:45AM,13
Mar,Friday,07:45-07:59AM,5
Mar,Friday,08:00-08:15AM,12
Mar,Friday,08:15-08:30AM,16
Mar,Friday,08:30-08:45AM,17
Mar,Friday,08:45-08:59AM,20
Mar,Friday,09:00-09:15AM,16
Mar,Friday,09:15-09:30AM,10
Mar,Friday,09:30-09:45AM,14
Mar,Friday,09:45-09:59AM,23
Mar,Friday,10:00-10:15AM,31
Mar,Friday,10:15-10:30AM,20
Mar,Friday,10:30-10:45AM,12
Mar,Friday,10:45-10:59AM,23
Mar,Friday,11:00-11:15AM,39
Mar,Friday,11:15-11:30AM,33
Mar,Friday,11:30-11:45AM,38
Mar,Friday,11:45-11:59AM,49
Mar,Friday,12:00-12:15PM,55
Mar,Friday,12:15-12:30PM,39
Mar,Friday,12:30-12:45PM,32
Mar,Friday,12:45-12:59PM,43
Mar,Friday,01:00-01:15PM,37
Mar,Friday,01:15-01:30PM,23
Mar,Friday,01:30-01:45PM,38
Mar,Friday,01:45-01:59PM,48
Mar,Friday,02:00-02:15PM,31
Mar,Friday,02:15-02:30PM,36
Mar,Friday,02:30-02:45PM,24
Mar,Friday,02:45-02:59PM,38
Mar,Friday,03:00-03:15PM,33
Mar,Friday,03:15-03:30PM,38
Mar,Friday,03:30-03:45PM,31
Mar,Friday,03:45-03:59PM,46
Mar,Friday,04:00-04:15PM,40
Mar,Friday,04:15-04:30PM,49
Mar,Friday,04:30-04:45PM,38
Mar,Friday,04:45-04:59PM,36
Mar,Friday,05:00-05:15PM,52
Mar,Friday,05:15-05:30PM,71
Mar,Friday,05:30-05:45PM,49
Mar,Friday,05:45-05:59PM,45
Mar,Friday,06:00-06:15PM,38
Mar,Friday,06:15-06:30PM,52
Mar,Friday,06:30-06:45PM,32
Mar,Friday,06:45-06:59PM,32
Mar,Friday,07:00-07:15PM,38
Mar,Friday,07:15-07:30PM,33
Mar,Friday,07:30-07:45PM,22
Mar,Friday,07:45-07:59PM,34
Mar,Friday,08:00-08:15PM,39
Mar,Friday,08:15-08:30PM,50
Mar,Friday,08:30-08:45PM,30
Mar,Friday,08:45-08:59PM,15
Mar,Friday,09:00-09:15PM,17
Mar,Friday,09:15-09:30PM,9
Mar,Friday,09:30-09:45PM,10
Apr,Saturday,10:00-10:15AM,38
Apr,Saturday,10:15-10:30AM,27
Apr,Saturday,10:30-10:45AM,23
Apr,Saturday,10:45-10:59AM,24
Apr,Saturday,11:00-11:15AM,30
Apr,Saturday,11:15-11:30AM,31
Apr,Saturday,11:30-11:45AM,27
Apr,Saturday,11:45-11:59AM,19
Apr,Saturday,12:00-12:15PM,30
Apr,Saturday,12:15-12:30PM,22
Apr,Saturday,12:30-12:45PM,29
Apr,Saturday,12:45-12:59PM,29
Apr,Saturday,01:00-01:15PM,24
Apr,Saturday,01:15-01:30PM,24
Apr,Saturday,01:30-01:45PM,26
Apr,Saturday,01:45-01:59PM,22
Apr,Saturday,02:00-02:15PM,22
Apr,Saturday,02:15-02:30PM,30
Apr,Saturday,02:30-02:45PM,24
Apr,Saturday,02:45-02:59PM,23
Apr,Saturday,03:00-03:15PM,31
Apr,Saturday,03:15-03:30PM,32
Apr,Saturday,03:30-03:45PM,21
Apr,Saturday,03:45-03:59PM,31
Apr,Saturday,04:00-04:15PM,21
Apr,Saturday,04:15-04:30PM,26
Apr,Saturday,04:30-04:45PM,31
Apr,Saturday,04:45-04:59PM,24
Apr,Saturday,05:00-05:15PM,34
Apr,Saturday,05:15-05:30PM,25
Apr,Saturday,05:30-05:45PM,33
Apr,Saturday,05:45-05:59PM,31
Apr,Saturday,06:00-06:15PM,30
Apr,Saturday,06:15-06:30PM,14
Apr,Saturday,06:30-06:45PM,4
Apr,Saturday,06:45-06:59PM,2
Apr,Sunday,12:00-12:15PM,28
Apr,Sunday,12:15-12:30PM,20
Apr,Sunday,12:30-12:45PM,20
Apr,Sunday,12:45-12:59PM,20
Apr,Sunday,01:00-01:15PM,16
Apr,Sunday,01:15-01:30PM,15
Apr,Sunday,01:30-01:45PM,15
Apr,Sunday,01:45-01:59PM,18
Apr,Sunday,02:00-02:15PM,16
Apr,Sunday,02:15-02:30PM,25
Apr,Sunday,02:30-02:45PM,23
Apr,Sunday,02:45-02:59PM,22
Apr,Sunday,03:00-03:15PM,19
Apr,Sunday,03:15-03:30PM,32
Apr,Sunday,03:30-03:45PM,21
Apr,Sunday,03:45-03:59PM,39
Apr,Sunday,04:00-04:15PM,27
Apr,Sunday,04:15-04:30PM,22
Apr,Sunday,04:30-04:45PM,30
Apr,Sunday,04:45-04:59PM,38
Apr,Sunday,05:00-05:15PM,32
Apr,Sunday,05:15-05:30PM,33
Apr,Sunday,05:30-05:45PM,23
Apr,Sunday,05:45-05:59PM,10
Apr,Sunday,06:00-06:15PM,22
Apr,Sunday,06:15-06:30PM,24
Apr,Sunday,06:30-06:45PM,28
Apr,Sunday,06:45-06:59PM,58
Apr,Sunday,07:00-07:15PM,28
Apr,Sunday,07:15-07:30PM,32
Apr,Sunday,07:30-07:45PM,32
Apr,Sunday,07:45-07:59PM,22
Apr,Sunday,08:00-08:15PM,23
Apr,Sunday,08:15-08:30PM,24
Apr,Sunday,08:30-08:45PM,19
Apr,Sunday,08:45-08:59PM,22
Apr,Sunday,09:00-09:15PM,25
Apr,Sunday,09:15-09:30PM,9
Apr,Sunday,09:30-09:45PM,28
Apr,Sunday,09:45-09:59PM,31
Apr,Sunday,10:00-10:15PM,20
Apr,Sunday,10:15-10:30PM,27
Apr,Sunday,10:30-10:45PM,25
Apr,Sunday,10:45-10:59PM,17
Apr,Sunday,11:00-11:15PM,10
Apr,Sunday,11:15-11:30PM,3
Apr,Sunday,11:30-11:45PM,2
Apr,Sunday,11:45-11:59PM,1
Apr,Monday,06:00-06:15AM,53
Apr,Monday,06:15-06:30AM,41
Apr,Monday,06:30-06:45AM,19
Apr,Monday,06:45-06:59AM,6
Apr,Monday,07:00-07:15AM,16
Apr,Monday,07:15-07:30AM,17
Apr,Monday,07:30-07:45AM,22
Apr,Monday,07:45-07:59AM,16
Apr,Monday,08:00-08:15AM,19
Apr,Monday,08:15-08:30AM,27
Apr,Monday,08:30-08:45AM,18
Apr,Monday,08:45-08:59AM,17
Apr,Monday,09:00-09:15AM,20
Apr,Monday,09:15-09:30AM,17
Apr,Monday,09:30-09:45AM,22
Apr,Monday,09:45-09:59AM,28
Apr,Monday,10:00-10:15AM,24
Apr,Monday,10:15-10:30AM,24
Apr,Monday,10:30-10:45AM,27
Apr,Monday,10:45-10:59AM,30
Apr,Monday,11:00-11:15AM,58
Apr,Monday,11:15-11:30AM,30
Apr,Monday,11:30-11:45AM,29
Apr,Monday,11:45-11:59AM,58
Apr,Monday,12:00-12:15PM,62
Apr,Monday,12:15-12:30PM,37
Apr,Monday,12:30-12:45PM,21
Apr,Monday,12:45-12:59PM,50
Apr,Monday,01:00-01:15PM,52
Apr,Monday,01:15-01:30PM,38
Apr,Monday,01:30-01:45PM,15
Apr,Monday,01:45-01:59PM,50
Apr,Monday,02:00-02:15PM,34
Apr,Monday,02:15-02:30PM,46
Apr,Monday,02:30-02:45PM,48
Apr,Monday,02:45-02:59PM,24
Apr,Monday,03:00-03:15PM,59
Apr,Monday,03:15-03:30PM,48
Apr,Monday,03:30-03:45PM,43
Apr,Monday,03:45-03:59PM,51
Apr,Monday,04:00-04:15PM,46
